user_id,latitude,longtitude,timestamp
062,39.9945266,116.3088149,2008-01-16 08:09:07
062,39.9945266,116.3088149,2008-01-16 08:09:08
062,40.0080866,116.3129716,2008-01-16 08:13:08
062,40.0089699,116.3128749,2008-01-16 08:13:18
062,40.0091933,116.3129316,2008-01-16 08:13:21
062,40.0088883,116.3127849,2008-01-16 08:13:24
062,40.0087983,116.3127583,2008-01-16 08:13:27
062,40.0087633,116.3127133,2008-01-16 08:13:32
062,40.0089749,116.3126716,2008-01-16 08:13:37
062,40.0092449,116.3127216,2008-01-16 08:13:40
062,40.0095666,116.3127566,2008-01-16 08:13:43
062,40.0099283,116.3128099,2008-01-16 08:13:46
062,40.0102766,116.3128383,2008-01-16 08:13:49
062,40.0104383,116.3128066,2008-01-16 08:13:52
062,40.0104316,116.3127066,2008-01-16 08:13:55
062,40.0107066,116.3126899,2008-01-16 08:13:58
062,40.0109916,116.3126666,2008-01-16 08:14:01
062,40.0112799,116.3126466,2008-01-16 08:14:04
062,40.0115749,116.3126299,2008-01-16 08:14:07
062,40.0118566,116.3125799,2008-01-16 08:14:10
062,40.0121916,116.3125233,2008-01-16 08:14:13
062,40.0123199,116.3124299,2008-01-16 08:14:16
062,40.0126599,116.3124133,2008-01-16 08:14:19
062,40.0130099,116.3123983,2008-01-16 08:14:22
062,40.0133616,116.3123833,2008-01-16 08:14:25
062,40.0136866,116.3123516,2008-01-16 08:14:28
062,40.0139933,116.3123116,2008-01-16 08:14:31
062,40.0140533,116.3121716,2008-01-16 08:14:34
062,40.0140716,116.3120916,2008-01-16 08:14:37
062,40.0141449,116.3120766,2008-01-16 08:14:40
062,40.0141316,116.3120449,2008-01-16 08:14:43
062,40.0141316,116.3120449,2008-01-16 08:14:46
062,40.0141333,116.3120466,2008-01-16 08:14:48
062,40.0263616,116.3074683,2008-01-16 08:18:48
062,40.0263716,116.3075183,2008-01-16 08:18:51
062,40.0264199,116.3074916,2008-01-16 08:18:56
062,40.0264566,116.3074999,2008-01-16 08:19:01
062,40.0296966,116.306585,2008-01-16 08:23:01
062,40.0297716,116.3065916,2008-01-16 08:23:06
062,40.0298566,116.306585,2008-01-16 08:23:11
062,40.0299266,116.3065749,2008-01-16 08:23:16
062,40.0299899,116.3065533,2008-01-16 08:23:21
062,40.0300149,116.3065049,2008-01-16 08:23:26
062,40.0299566,116.3064183,2008-01-16 08:23:31
062,40.02994,116.306375,2008-01-16 08:23:36
062,40.0302416,116.3062716,2008-01-16 08:27:36
062,40.0302216,116.3062683,2008-01-16 08:27:41
