Score: 2223 Duration 1: 8175.0s (from 2008-10-28T08:40:31 to 2008-10-28T10:56:46) Duration 2: 11520.0s (from 2008-11-04T08:19:08 to 2008-11-04T11:31:08)
Score: 1725 Duration 1: 7865.0s (from 2008-10-28T08:40:31 to 2008-10-28T10:51:36) Duration 2: 8217.0s (from 2008-11-11T08:17:52 to 2008-11-11T10:34:49)
Score: 99 Duration 1: 330.0s (from 2008-10-28T10:50:11 to 2008-10-28T10:55:41) Duration 2: 660.0s (from 2009-03-31T08:39:54 to 2009-03-31T08:50:54)
Score: 104 Duration 1: 255.0s (from 2008-10-28T10:52:36 to 2008-10-28T10:56:51) Duration 2: 255.0s (from 2009-05-05T11:26:17 to 2009-05-05T11:30:32)
Score: 66 Duration 1: 160.0s (from 2008-10-28T10:50:16 to 2008-10-28T10:52:56) Duration 2: 565.0s (from 2009-05-12T09:36:49 to 2009-05-12T09:46:14)
Score: 162 Duration 1: 400.0s (from 2008-10-28T10:50:21 to 2008-10-28T10:57:01) Duration 2: 810.0s (from 2009-06-09T08:24:55 to 2009-06-09T08:38:25)
Score: 1929 Duration 1: 11420.0s (from 2008-11-04T08:16:23 to 2008-11-04T11:26:43) Duration 2: 8255.0s (from 2008-11-11T08:17:04 to 2008-11-11T10:34:39)
Score: 76 Duration 1: 185.0s (from 2008-11-04T11:26:43 to 2008-11-04T11:29:48) Duration 2: 180.0s (from 2009-03-31T08:47:39 to 2009-03-31T08:50:39)
Score: 104 Duration 1: 255.0s (from 2008-11-04T11:26:53 to 2008-11-04T11:31:08) Duration 2: 255.0s (from 2009-05-05T11:26:22 to 2009-05-05T11:30:37)
Score: 135 Duration 1: 340.0s (from 2008-11-04T11:25:28 to 2008-11-04T11:31:08) Duration 2: 765.0s (from 2009-06-09T08:25:20 to 2009-06-09T08:38:05)
Score: 160 Duration 1: 395.0s (from 2008-11-18T18:55:16 to 2008-11-18T19:01:51) Duration 2: 390.0s (from 2009-03-31T17:33:05 to 2009-03-31T17:39:35)
Score: 195 Duration 1: 2175.0s (from 2008-11-18T19:01:31 to 2008-11-18T19:37:46) Duration 2: 985.0s (from 2009-04-14T19:05:36 to 2009-04-14T19:22:01)
Score: 74 Duration 1: 235.0s (from 2008-11-18T19:04:06 to 2008-11-18T19:08:01) Duration 2: 195.0s (from 2009-04-28T18:10:40 to 2009-04-28T18:13:55)
Score: 114 Duration 1: 330.0s (from 2008-11-18T18:54:16 to 2008-11-18T18:59:46) Duration 2: 1870.0s (from 2009-05-05T16:15:06 to 2009-05-05T16:46:16)
Score: 118 Duration 1: 285.0s (from 2008-11-18T18:54:16 to 2008-11-18T18:59:01) Duration 2: 3712.0s (from 2009-05-12T15:11:04 to 2009-05-12T16:12:56)
Score: 213 Duration 1: 870.0s (from 2008-11-18T18:56:01 to 2008-11-18T19:10:31) Duration 2: 3851.0s (from 2009-05-19T18:22:47 to 2009-05-19T19:26:58)
Score: 225 Duration 1: 795.0s (from 2008-11-18T18:54:16 to 2008-11-18T19:07:31) Duration 2: 7306.0s (from 2009-05-26T16:07:20 to 2009-05-26T18:09:06)
Score: 72 Duration 1: 265.0s (from 2008-11-18T18:54:16 to 2008-11-18T18:58:41) Duration 2: 5515.0s (from 2009-06-02T15:02:34 to 2009-06-02T16:34:29)
Score: 95 Duration 1: 235.0s (from 2008-11-18T18:54:46 to 2008-11-18T18:58:41) Duration 2: 670.0s (from 2009-06-09T15:45:11 to 2009-06-09T15:56:21)
Score: 153 Duration 1: 505.0s (from 2008-11-18T18:55:16 to 2008-11-18T19:03:41) Duration 2: 3108.0s (from 2009-06-23T20:24:44 to 2009-06-23T21:16:32)
Score: 135 Duration 1: 18039.0s (from 2009-03-31T12:30:36 to 2009-03-31T17:31:15) Duration 2: 15616.0s (from 2009-04-14T14:06:00 to 2009-04-14T18:26:16)
Score: 237 Duration 1: 18409.0s (from 2009-03-31T12:24:41 to 2009-03-31T17:31:30) Duration 2: 21456.0s (from 2009-04-21T12:20:40 to 2009-04-21T18:18:16)
Score: 99 Duration 1: 255.0s (from 2009-03-31T12:26:11 to 2009-03-31T12:30:26) Duration 2: 235.0s (from 2009-04-28T13:20:06 to 2009-04-28T13:24:01)
Score: 231 Duration 1: 7848.0s (from 2009-03-31T09:44:53 to 2009-03-31T11:55:41) Duration 2: 2741.0s (from 2009-05-05T11:29:12 to 2009-05-05T12:14:53)
Score: 497 Duration 1: 61194.0s (from 2009-03-31T00:00:01 to 2009-03-31T16:59:55) Duration 2: 41250.0s (from 2009-05-12T01:50:03 to 2009-05-12T13:17:33)
Score: 220 Duration 1: 2485.0s (from 2009-03-31T16:58:00 to 2009-03-31T17:39:25) Duration 2: 2340.0s (from 2009-05-19T17:49:17 to 2009-05-19T18:28:17)
Score: 108 Duration 1: 280.0s (from 2009-03-31T17:34:35 to 2009-03-31T17:39:15) Duration 2: 270.0s (from 2009-05-26T18:00:21 to 2009-05-26T18:04:51)
Score: 351 Duration 1: 2470.0s (from 2009-03-31T11:50:21 to 2009-03-31T12:31:31) Duration 2: 3402.0s (from 2009-06-02T11:55:36 to 2009-06-02T12:52:18)
Score: 115 Duration 1: 715.0s (from 2009-03-31T08:39:04 to 2009-03-31T08:50:59) Duration 2: 785.0s (from 2009-06-09T08:23:50 to 2009-06-09T08:36:55)
Score: 213 Duration 1: 18144.0s (from 2009-03-31T12:28:41 to 2009-03-31T17:31:05) Duration 2: 13239.0s (from 2009-06-16T15:05:32 to 2009-06-16T18:46:11)
Score: 248 Duration 1: 15631.0s (from 2009-04-14T14:05:50 to 2009-04-14T18:26:21) Duration 2: 21163.0s (from 2009-04-21T12:27:18 to 2009-04-21T18:20:01)
Score: 182 Duration 1: 810.0s (from 2009-04-14T19:08:06 to 2009-04-14T19:21:36) Duration 2: 14246.0s (from 2009-04-28T18:56:45 to 2009-04-28T22:54:11)
Score: 136 Duration 1: 335.0s (from 2009-04-14T17:56:36 to 2009-04-14T18:02:11) Duration 2: 335.0s (from 2009-05-12T17:56:01 to 2009-05-12T18:01:36)
Score: 192 Duration 1: 740.0s (from 2009-04-14T19:05:51 to 2009-04-14T19:18:11) Duration 2: 3571.0s (from 2009-05-19T18:27:27 to 2009-05-19T19:26:58)
Score: 61 Duration 1: 170.0s (from 2009-04-14T19:12:11 to 2009-04-14T19:15:01) Duration 2: 155.0s (from 2009-05-26T18:06:06 to 2009-05-26T18:08:41)
Score: 80 Duration 1: 195.0s (from 2009-04-14T18:28:41 to 2009-04-14T18:31:56) Duration 2: 195.0s (from 2009-06-02T18:18:23 to 2009-06-02T18:21:38)
Score: 200 Duration 1: 1845.0s (from 2009-04-14T18:01:21 to 2009-04-14T18:32:06) Duration 2: 581.0s (from 2009-06-09T17:50:39 to 2009-06-09T18:00:20)
Score: 343 Duration 1: 16191.0s (from 2009-04-14T14:01:35 to 2009-04-14T18:31:26) Duration 2: 15024.0s (from 2009-06-16T14:40:27 to 2009-06-16T18:50:51)
Score: 116 Duration 1: 14346.0s (from 2009-04-14T14:00:05 to 2009-04-14T17:59:11) Duration 2: 2793.0s (from 2009-06-23T17:45:34 to 2009-06-23T18:32:07)
Score: 100 Duration 1: 240.0s (from 2009-04-21T12:22:10 to 2009-04-21T12:26:10) Duration 2: 230.0s (from 2009-04-28T13:20:11 to 2009-04-28T13:24:01)
Score: 89 Duration 1: 215.0s (from 2009-04-21T12:24:50 to 2009-04-21T12:28:25) Duration 2: 2386.0s (from 2009-05-05T11:31:02 to 2009-05-05T12:10:48)
Score: 291 Duration 1: 15529.0s (from 2009-04-21T07:51:06 to 2009-04-21T12:09:55) Duration 2: 9506.0s (from 2009-05-12T09:31:44 to 2009-05-12T12:10:10)
Score: 152 Duration 1: 375.0s (from 2009-04-21T18:11:41 to 2009-04-21T18:17:56) Duration 2: 375.0s (from 2009-05-19T17:49:07 to 2009-05-19T17:55:22)
Score: 150 Duration 1: 470.0s (from 2009-04-21T12:20:35 to 2009-04-21T12:28:25) Duration 2: 670.0s (from 2009-06-02T12:42:08 to 2009-06-02T12:53:18)
Score: 182 Duration 1: 505.0s (from 2009-04-21T18:11:46 to 2009-04-21T18:20:11) Duration 2: 699.0s (from 2009-06-09T17:20:05 to 2009-06-09T17:31:44)
Score: 289 Duration 1: 23416.0s (from 2009-04-21T12:24:45 to 2009-04-21T18:55:01) Duration 2: 13719.0s (from 2009-06-16T15:04:47 to 2009-06-16T18:53:26)
Score: 110 Duration 1: 24389.0s (from 2009-04-28T06:33:12 to 2009-04-28T13:19:41) Duration 2: 24182.0s (from 2009-05-05T04:44:40 to 2009-05-05T11:27:42)
Score: 188 Duration 1: 17639.0s (from 2009-04-28T13:16:31 to 2009-04-28T18:10:30) Duration 2: 6245.0s (from 2009-05-12T16:09:41 to 2009-05-12T17:53:46)
Score: 158 Duration 1: 2925.0s (from 2009-04-28T18:09:35 to 2009-04-28T18:58:20) Duration 2: 3866.0s (from 2009-05-19T18:31:07 to 2009-05-19T19:35:33)
Score: 225 Duration 1: 2605.0s (from 2009-04-28T18:14:40 to 2009-04-28T18:58:05) Duration 2: 2090.0s (from 2009-05-26T18:30:25 to 2009-05-26T19:05:15)
Score: 212 Duration 1: 17634.0s (from 2009-04-28T13:16:31 to 2009-04-28T18:10:25) Duration 2: 9907.0s (from 2009-06-02T15:04:19 to 2009-06-02T17:49:26)
Score: 196 Duration 1: 17624.0s (from 2009-04-28T13:16:31 to 2009-04-28T18:10:15) Duration 2: 5038.0s (from 2009-06-09T15:53:20 to 2009-06-09T17:17:18)
Score: 88 Duration 1: 200.0s (from 2009-04-28T18:56:25 to 2009-04-28T18:59:45) Duration 2: 275.0s (from 2009-06-16T15:03:52 to 2009-06-16T15:08:27)
Score: 138 Duration 1: 343.0s (from 2009-04-28T18:53:10 to 2009-04-28T18:58:53) Duration 2: 2573.0s (from 2009-06-23T17:45:49 to 2009-06-23T18:28:42)
Score: 279 Duration 1: 22342.0s (from 2009-05-05T11:30:47 to 2009-05-05T17:43:09) Duration 2: 18656.0s (from 2009-05-12T12:46:30 to 2009-05-12T17:57:26)
Score: 116 Duration 1: 285.0s (from 2009-05-05T17:38:29 to 2009-05-05T17:43:14) Duration 2: 285.0s (from 2009-05-19T17:45:47 to 2009-05-19T17:50:32)
Score: 187 Duration 1: 15378.0s (from 2009-05-05T12:29:58 to 2009-05-05T16:46:16) Duration 2: 10976.0s (from 2009-05-26T15:00:20 to 2009-05-26T18:03:16)
Score: 256 Duration 1: 22337.0s (from 2009-05-05T11:30:52 to 2009-05-05T17:43:09) Duration 2: 18118.0s (from 2009-06-02T12:50:53 to 2009-06-02T17:52:51)
Score: 246 Duration 1: 5273.0s (from 2009-05-05T16:15:21 to 2009-05-05T17:43:14) Duration 2: 5789.0s (from 2009-06-09T15:44:56 to 2009-06-09T17:21:25)
Score: 171 Duration 1: 24342.0s (from 2009-05-05T04:39:25 to 2009-05-05T11:25:07) Duration 2: 40172.0s (from 2009-06-16T02:32:31 to 2009-06-16T13:42:03)
Score: 85 Duration 1: 230.0s (from 2009-05-05T17:38:29 to 2009-05-05T17:42:19) Duration 2: 2443.0s (from 2009-06-23T17:50:09 to 2009-06-23T18:30:52)
Score: 287 Duration 1: 6395.0s (from 2009-05-12T16:17:26 to 2009-05-12T18:04:01) Duration 2: 2080.0s (from 2009-05-19T17:45:37 to 2009-05-19T18:20:17)
Score: 158 Duration 1: 480.0s (from 2009-05-12T01:45:33 to 2009-05-12T01:53:33) Duration 2: 420.0s (from 2009-05-26T03:00:08 to 2009-05-26T03:07:08)
Score: 768 Duration 1: 28987.0s (from 2009-05-12T09:55:14 to 2009-05-12T17:58:21) Duration 2: 21505.0s (from 2009-06-02T11:55:36 to 2009-06-02T17:54:01)
Score: 444 Duration 1: 16988.0s (from 2009-05-12T13:18:33 to 2009-05-12T18:01:41) Duration 2: 14338.0s (from 2009-06-09T13:26:36 to 2009-06-09T17:25:34)
Score: 163 Duration 1: 6315.0s (from 2009-05-12T16:16:21 to 2009-05-12T18:01:36) Duration 2: 11859.0s (from 2009-06-16T15:04:52 to 2009-06-16T18:22:31)
Score: 137 Duration 1: 6072.0s (from 2009-05-12T16:17:29 to 2009-05-12T17:58:41) Duration 2: 2588.0s (from 2009-06-23T17:48:59 to 2009-06-23T18:32:07)
Score: 163 Duration 1: 3726.0s (from 2009-05-19T18:23:22 to 2009-05-19T19:25:28) Duration 2: 505.0s (from 2009-05-26T18:00:26 to 2009-05-26T18:08:51)
Score: 150 Duration 1: 370.0s (from 2009-05-19T17:45:37 to 2009-05-19T17:51:47) Duration 2: 4517.0s (from 2009-06-02T16:38:34 to 2009-06-02T17:53:51)
