Score: 100 Duration 1: 38900.0s (from 2008-11-17T13:11:33 to 2008-11-17T23:59:53) Duration 2: 43274.0s (from 2009-03-30T11:58:17 to 2009-03-30T23:59:31)
Score: 101 Duration 1: 38865.0s (from 2008-11-17T13:11:48 to 2008-11-17T23:59:33) Duration 2: 34597.0s (from 2009-04-13T13:13:41 to 2009-04-13T22:50:18)
Score: 64 Duration 1: 38500.0s (from 2008-11-17T13:11:33 to 2008-11-17T23:53:13) Duration 2: 32008.0s (from 2009-04-27T13:07:01 to 2009-04-27T22:00:29)
Score: 92 Duration 1: 38530.0s (from 2008-11-17T13:11:33 to 2008-11-17T23:53:43) Duration 2: 28889.0s (from 2009-06-08T14:01:39 to 2009-06-08T22:03:08)
Score: 88 Duration 1: 38505.0s (from 2008-11-17T13:11:33 to 2008-11-17T23:53:18) Duration 2: 22831.0s (from 2009-06-15T13:56:49 to 2009-06-15T20:17:20)
Score: 122 Duration 1: 939.0s (from 2008-12-01T19:19:02 to 2008-12-01T19:34:41) Duration 2: 2355.0s (from 2009-04-20T17:41:22 to 2009-04-20T18:20:37)
Score: 125 Duration 1: 888.0s (from 2008-12-01T19:20:27 to 2008-12-01T19:35:15) Duration 2: 2163.0s (from 2009-04-27T17:47:57 to 2009-04-27T18:24:00)
Score: 94 Duration 1: 650.0s (from 2008-12-01T19:20:27 to 2008-12-01T19:31:17) Duration 2: 2437.0s (from 2009-05-18T17:39:11 to 2009-05-18T18:19:48)
Score: 90 Duration 1: 680.0s (from 2008-12-01T19:20:32 to 2008-12-01T19:31:52) Duration 2: 1981.0s (from 2009-06-08T17:36:16 to 2009-06-08T18:09:17)
Score: 96 Duration 1: 625.0s (from 2008-12-01T19:20:12 to 2008-12-01T19:30:37) Duration 2: 3841.0s (from 2009-06-15T18:58:29 to 2009-06-15T20:02:30)
Score: 109 Duration 1: 993.0s (from 2008-12-01T19:18:42 to 2008-12-01T19:35:15) Duration 2: 13073.0s (from 2009-06-22T17:55:42 to 2009-06-22T21:33:35)
Score: 246 Duration 1: 17560.0s (from 2009-03-30T13:26:00 to 2009-03-30T18:18:40) Duration 2: 18022.0s (from 2009-04-06T13:45:00 to 2009-04-06T18:45:22)
Score: 161 Duration 1: 43249.0s (from 2009-03-30T11:59:07 to 2009-03-30T23:59:56) Duration 2: 34772.0s (from 2009-04-13T13:11:26 to 2009-04-13T22:50:58)
Score: 280 Duration 1: 53508.0s (from 2009-03-30T09:04:33 to 2009-03-30T23:56:21) Duration 2: 50470.0s (from 2009-04-20T09:30:34 to 2009-04-20T23:31:44)
Score: 534 Duration 1: 54193.0s (from 2009-03-30T08:52:08 to 2009-03-30T23:55:21) Duration 2: 37139.0s (from 2009-04-27T11:43:45 to 2009-04-27T22:02:44)
Score: 440 Duration 1: 34087.0s (from 2009-03-30T08:52:08 to 2009-03-30T18:20:15) Duration 2: 28092.0s (from 2009-05-04T10:33:11 to 2009-05-04T18:21:23)
Score: 224 Duration 1: 34007.0s (from 2009-03-30T08:52:08 to 2009-03-30T18:18:55) Duration 2: 45048.0s (from 2009-05-11T06:20:17 to 2009-05-11T18:51:05)
Score: 396 Duration 1: 54213.0s (from 2009-03-30T08:52:08 to 2009-03-30T23:55:41) Duration 2: 59290.0s (from 2009-05-18T06:07:46 to 2009-05-18T22:35:56)
Score: 294 Duration 1: 54188.0s (from 2009-03-30T08:52:08 to 2009-03-30T23:55:16) Duration 2: 59413.0s (from 2009-05-25T05:55:45 to 2009-05-25T22:25:58)
Score: 277 Duration 1: 43189.0s (from 2009-03-30T11:57:17 to 2009-03-30T23:57:06) Duration 2: 28929.0s (from 2009-06-08T14:00:34 to 2009-06-08T22:02:43)
Score: 242 Duration 1: 43024.0s (from 2009-03-30T11:57:02 to 2009-03-30T23:54:06) Duration 2: 22997.0s (from 2009-06-15T13:56:03 to 2009-06-15T20:19:20)
Score: 124 Duration 1: 35876.0s (from 2009-03-30T14:02:00 to 2009-03-30T23:59:56) Duration 2: 11503.0s (from 2009-06-22T17:54:57 to 2009-06-22T21:06:40)
Score: 139 Duration 1: 13183.0s (from 2009-04-06T14:58:34 to 2009-04-06T18:38:17) Duration 2: 31517.0s (from 2009-04-13T13:13:51 to 2009-04-13T21:59:08)
Score: 81 Duration 1: 13322.0s (from 2009-04-06T15:02:10 to 2009-04-06T18:44:12) Duration 2: 22867.0s (from 2009-04-20T12:05:30 to 2009-04-20T18:26:37)
Score: 174 Duration 1: 17922.0s (from 2009-04-06T13:46:40 to 2009-04-06T18:45:22) Duration 2: 16511.0s (from 2009-04-27T13:11:11 to 2009-04-27T17:46:22)
Score: 173 Duration 1: 17176.0s (from 2009-04-06T13:59:06 to 2009-04-06T18:45:22) Duration 2: 23138.0s (from 2009-05-04T11:55:05 to 2009-05-04T18:20:43)
Score: 286 Duration 1: 13562.0s (from 2009-04-06T14:58:50 to 2009-04-06T18:44:52) Duration 2: 14969.0s (from 2009-05-11T14:41:36 to 2009-05-11T18:51:05)
