Score: 65 Duration 1: 170.0s (from 2008-10-23T19:08:22 to 2008-10-23T19:11:12) Duration 2: 60.0s (from 2008-11-13T22:04:21 to 2008-11-13T22:05:21)
Score: 73 Duration 1: 70.0s (from 2008-10-23T12:31:27 to 2008-10-23T12:32:37) Duration 2: 75.0s (from 2008-11-20T11:57:36 to 2008-11-20T11:58:51)
Score: 0 Duration 1: 29888.0s (from 2008-10-23T10:53:04 to 2008-10-23T19:11:12) Duration 2: 645.0s (from 2008-12-04T07:49:39 to 2008-12-04T08:00:24)
Score: 55 Duration 1: 50.0s (from 2008-10-23T17:42:25 to 2008-10-23T17:43:15) Duration 2: 50.0s (from 2008-12-11T20:16:47 to 2008-12-11T20:17:37)
Score: 476 Duration 1: 775.0s (from 2008-10-23T18:08:11 to 2008-10-23T18:21:06) Duration 2: 985.0s (from 2009-04-02T19:52:25 to 2009-04-02T20:08:50)
Score: 250 Duration 1: 232.0s (from 2008-10-23T18:05:59 to 2008-10-23T18:09:51) Duration 2: 3684.0s (from 2009-04-16T18:12:37 to 2009-04-16T19:14:01)
Score: 0 Duration 1: 29888.0s (from 2008-10-23T10:53:04 to 2008-10-23T19:11:12) Duration 2: 48551.0s (from 2009-04-23T04:36:07 to 2009-04-23T18:05:18)
Score: 230 Duration 1: 215.0s (from 2008-10-23T12:31:17 to 2008-10-23T12:34:52) Duration 2: 225.0s (from 2009-04-30T12:23:52 to 2009-04-30T12:27:37)
Score: 90 Duration 1: 85.0s (from 2008-10-23T12:31:47 to 2008-10-23T12:33:12) Duration 2: 85.0s (from 2009-05-07T10:45:51 to 2009-05-07T10:47:16)
Score: 101 Duration 1: 97.0s (from 2008-10-23T18:28:48 to 2008-10-23T18:30:25) Duration 2: 110.0s (from 2009-05-14T18:20:23 to 2009-05-14T18:22:13)
Score: 15 Duration 1: 10.0s (from 2008-10-23T18:28:15 to 2008-10-23T18:28:25) Duration 2: 10.0s (from 2009-05-21T21:55:09 to 2009-05-21T21:55:19)
Score: 0 Duration 1: 29888.0s (from 2008-10-23T10:53:04 to 2008-10-23T19:11:12) Duration 2: 36336.0s (from 2009-05-28T09:23:38 to 2009-05-28T19:29:14)
Score: 148 Duration 1: 548.0s (from 2008-10-23T17:54:36 to 2008-10-23T18:03:44) Duration 2: 351.0s (from 2009-06-04T18:15:53 to 2009-06-04T18:21:44)
Score: 5 Duration 1: 0.0s (from 2008-10-23T12:34:47 to 2008-10-23T12:34:47) Duration 2: 0.0s (from 2009-06-11T10:52:25 to 2009-06-11T10:52:25)
Score: 171 Duration 1: 157.0s (from 2008-10-23T18:06:49 to 2008-10-23T18:09:26) Duration 2: 7053.0s (from 2009-06-18T17:23:43 to 2009-06-18T19:21:16)
Score: 93 Duration 1: 90.0s (from 2008-10-23T12:31:52 to 2008-10-23T12:33:22) Duration 2: 90.0s (from 2009-06-25T12:20:46 to 2009-06-25T12:22:16)
Score: 140 Duration 1: 295.0s (from 2008-11-13T11:48:18 to 2008-11-13T11:53:13) Duration 2: 190.0s (from 2008-11-20T12:05:21 to 2008-11-20T12:08:31)
Score: 0 Duration 1: 37523.0s (from 2008-11-13T11:46:08 to 2008-11-13T22:11:31) Duration 2: 645.0s (from 2008-12-04T07:49:39 to 2008-12-04T08:00:24)
Score: 162 Duration 1: 10277.0s (from 2008-11-13T19:03:14 to 2008-11-13T21:54:31) Duration 2: 260.0s (from 2008-12-11T20:20:02 to 2008-12-11T20:24:22)
Score: 115 Duration 1: 110.0s (from 2008-11-13T22:09:41 to 2008-11-13T22:11:31) Duration 2: 100.0s (from 2009-04-02T19:58:40 to 2009-04-02T20:00:20)
Score: 130 Duration 1: 10227.0s (from 2008-11-13T19:03:39 to 2008-11-13T21:54:06) Duration 2: 145.0s (from 2009-04-16T19:39:21 to 2009-04-16T19:41:46)
