Score: 139 Duration 1: 220.0s (from 2008-10-27T19:55:44 to 2008-10-27T19:59:24) Duration 2: 160.0s (from 2009-04-06T18:40:27 to 2009-04-06T18:43:07)
Score: 231 Duration 1: 155.0s (from 2008-10-27T19:54:49 to 2008-10-27T19:57:24) Duration 2: 160.0s (from 2009-04-13T22:03:08 to 2009-04-13T22:05:48)
Score: 91 Duration 1: 50.0s (from 2008-10-27T19:54:49 to 2008-10-27T19:55:39) Duration 2: 60.0s (from 2009-05-11T17:38:03 to 2009-05-11T17:39:03)
Score: 140 Duration 1: 85.0s (from 2008-10-27T19:54:49 to 2008-10-27T19:56:14) Duration 2: 90.0s (from 2009-05-18T16:20:04 to 2009-05-18T16:21:34)
Score: 161 Duration 1: 115.0s (from 2008-10-27T19:55:29 to 2008-10-27T19:57:24) Duration 2: 110.0s (from 2009-05-25T19:52:16 to 2009-05-25T19:54:06)
Score: 173 Duration 1: 130.0s (from 2008-10-27T19:55:14 to 2008-10-27T19:57:24) Duration 2: 120.0s (from 2009-06-08T19:07:07 to 2009-06-08T19:09:07)
Score: 77 Duration 1: 50.0s (from 2008-11-10T11:37:57 to 2008-11-10T11:38:47) Duration 2: 45.0s (from 2009-04-06T13:16:10 to 2009-04-06T13:16:55)
Score: 278 Duration 1: 330.0s (from 2008-11-17T23:53:58 to 2008-11-17T23:59:28) Duration 2: 225.0s (from 2009-03-30T23:55:41 to 2009-03-30T23:59:26)
Score: 231 Duration 1: 170.0s (from 2008-11-17T13:11:33 to 2008-11-17T13:14:23) Duration 2: 160.0s (from 2009-04-06T14:59:20 to 2009-04-06T15:02:00)
Score: 407 Duration 1: 315.0s (from 2008-11-17T13:11:48 to 2008-11-17T13:17:03) Duration 2: 290.0s (from 2009-04-13T13:13:41 to 2009-04-13T13:18:31)
Score: 77 Duration 1: 38.0s (from 2008-11-17T23:52:38 to 2008-11-17T23:53:16) Duration 2: 50.0s (from 2009-04-20T23:30:54 to 2009-04-20T23:31:44)
Score: 275 Duration 1: 285.0s (from 2008-11-17T13:13:08 to 2008-11-17T13:17:53) Duration 2: 210.0s (from 2009-04-27T14:10:33 to 2009-04-27T14:14:03)
Score: 203 Duration 1: 150.0s (from 2008-11-17T13:11:53 to 2008-11-17T13:14:23) Duration 2: 140.0s (from 2009-05-04T16:13:02 to 2009-05-04T16:15:22)
Score: 210 Duration 1: 155.0s (from 2008-11-17T13:11:38 to 2008-11-17T13:14:13) Duration 2: 145.0s (from 2009-05-11T14:42:16 to 2009-05-11T14:44:41)
Score: 170 Duration 1: 155.0s (from 2008-11-17T13:11:53 to 2008-11-17T13:14:28) Duration 2: 145.0s (from 2009-05-18T14:47:18 to 2009-05-18T14:49:43)
Score: 294 Duration 1: 200.0s (from 2008-11-17T23:56:38 to 2008-11-17T23:59:58) Duration 2: 205.0s (from 2009-05-25T20:33:09 to 2009-05-25T20:36:34)
Score: 425 Duration 1: 380.0s (from 2008-11-17T13:11:33 to 2008-11-17T13:17:53) Duration 2: 595.0s (from 2009-06-08T14:01:39 to 2009-06-08T14:11:34)
Score: 447 Duration 1: 385.0s (from 2008-11-17T13:11:33 to 2008-11-17T13:17:58) Duration 2: 390.0s (from 2009-06-15T13:56:49 to 2009-06-15T14:03:19)
Score: 140 Duration 1: 95.0s (from 2008-11-17T23:53:48 to 2008-11-17T23:55:23) Duration 2: 95.0s (from 2009-06-22T21:03:25 to 2009-06-22T21:05:00)
Score: 230 Duration 1: 165.0s (from 2008-12-01T19:20:22 to 2008-12-01T19:23:07) Duration 2: 185.0s (from 2009-03-30T17:41:35 to 2009-03-30T17:44:40)
Score: 329 Duration 1: 230.0s (from 2008-12-01T19:19:17 to 2008-12-01T19:23:07) Duration 2: 230.0s (from 2009-04-13T22:48:03 to 2009-04-13T22:51:53)
Score: 527 Duration 1: 820.0s (from 2008-12-01T19:19:02 to 2008-12-01T19:32:42) Duration 2: 2365.0s (from 2009-04-20T17:41:22 to 2009-04-20T18:20:47)
