user_id,latitude,longtitude,timestamp
167,39.976618,116.327862,2008-11-06 18:09:53
167,39.976669,116.327839,2008-11-06 18:09:55
167,39.976712,116.327825,2008-11-06 18:09:57
167,39.976781,116.32784,2008-11-06 18:09:59
167,39.976845,116.327835,2008-11-06 18:10:01
167,39.976921,116.327835,2008-11-06 18:10:03
167,39.976997,116.327826,2008-11-06 18:10:05
167,39.977056,116.327817,2008-11-06 18:10:07
167,39.977129,116.327832,2008-11-06 18:10:09
167,39.977206,116.32783,2008-11-06 18:10:11
167,39.977285,116.327828,2008-11-06 18:10:13
167,39.977361,116.327825,2008-11-06 18:10:15
167,39.97743,116.327826,2008-11-06 18:10:17
167,39.977499,116.327828,2008-11-06 18:10:19
167,39.97757,116.327827,2008-11-06 18:10:21
167,39.977639,116.327809,2008-11-06 18:10:23
167,39.977703,116.327794,2008-11-06 18:10:25
167,39.977794,116.327771,2008-11-06 18:10:27
167,39.977876,116.327773,2008-11-06 18:10:29
167,39.977964,116.327775,2008-11-06 18:10:31
167,39.978049,116.327781,2008-11-06 18:10:33
167,39.978134,116.327782,2008-11-06 18:10:35
167,39.978218,116.327773,2008-11-06 18:10:37
167,39.978301,116.327762,2008-11-06 18:10:39
167,39.978395,116.327761,2008-11-06 18:10:41
167,39.978466,116.327757,2008-11-06 18:10:43
167,39.978557,116.327761,2008-11-06 18:10:45
167,39.978645,116.327762,2008-11-06 18:10:47
167,39.978724,116.327768,2008-11-06 18:10:49
167,39.9788,116.327766,2008-11-06 18:10:51
167,39.978873,116.327761,2008-11-06 18:10:53
167,39.978948,116.327753,2008-11-06 18:10:55
167,39.979062,116.327695,2008-11-06 18:10:57
167,39.97914,116.327691,2008-11-06 18:10:59
167,39.979219,116.32768,2008-11-06 18:11:01
167,39.979303,116.327671,2008-11-06 18:11:03
167,39.979376,116.327669,2008-11-06 18:11:05
167,39.979455,116.327678,2008-11-06 18:11:07
167,39.979546,116.327686,2008-11-06 18:11:09
167,39.979615,116.327688,2008-11-06 18:11:11
167,39.979709,116.327681,2008-11-06 18:11:13
167,39.979795,116.327684,2008-11-06 18:11:15
167,39.979869,116.327709,2008-11-06 18:11:17
167,39.979951,116.327704,2008-11-06 18:11:19
167,39.980035,116.327704,2008-11-06 18:11:21
167,39.980121,116.327712,2008-11-06 18:11:23
167,39.980208,116.327705,2008-11-06 18:11:25
167,39.980296,116.327694,2008-11-06 18:11:27
167,39.980388,116.32768,2008-11-06 18:11:29
167,39.980477,116.327676,2008-11-06 18:11:31
167,39.980551,116.327694,2008-11-06 18:11:33
167,39.980648,116.327688,2008-11-06 18:11:35
167,39.980737,116.327688,2008-11-06 18:11:37
167,39.980829,116.327682,2008-11-06 18:11:39
167,39.980923,116.32768,2008-11-06 18:11:41
167,39.981014,116.327673,2008-11-06 18:11:43
167,39.981102,116.327662,2008-11-06 18:11:45
167,39.981193,116.327657,2008-11-06 18:11:47
167,39.981281,116.32765,2008-11-06 18:11:49
167,39.981366,116.327655,2008-11-06 18:11:51
167,39.981446,116.327662,2008-11-06 18:11:53
167,39.981528,116.327659,2008-11-06 18:11:55
167,39.981608,116.327664,2008-11-06 18:11:57
167,39.981713,116.327651,2008-11-06 18:11:59
167,39.981791,116.327652,2008-11-06 18:12:01
