user_id,latitude,longtitude,timestamp
045,39.965947,116.329045,2010-06-26 06:17:02
045,39.965463,116.329028,2010-06-26 06:17:07
045,39.965423,116.32913,2010-06-26 06:17:12
045,39.965427,116.329197,2010-06-26 06:17:17
045,39.96573,116.329208,2010-06-26 06:17:22
045,39.965977,116.329201,2010-06-26 06:17:27
045,39.96594,116.329223,2010-06-26 06:17:32
045,39.965827,116.329295,2010-06-26 06:17:37
045,39.965779,116.329341,2010-06-26 06:17:42
045,39.965749,116.329383,2010-06-26 06:17:47
045,39.965684,116.329458,2010-06-26 06:17:52
045,39.96561,116.329536,2010-06-26 06:17:57
045,39.965557,116.329628,2010-06-26 06:18:02
045,39.965493,116.329652,2010-06-26 06:18:07
045,39.96534,116.329623,2010-06-26 06:18:12
045,39.965197,116.329547,2010-06-26 06:18:17
045,39.9651,116.329465,2010-06-26 06:18:22
045,39.964985,116.329451,2010-06-26 06:18:27
045,39.964837,116.329467,2010-06-26 06:18:32
045,39.964771,116.329458,2010-06-26 06:18:37
045,39.964672,116.329412,2010-06-26 06:18:42
045,39.964514,116.329379,2010-06-26 06:18:47
045,39.964352,116.329364,2010-06-26 06:18:52
045,39.964201,116.32935,2010-06-26 06:18:57
045,39.96407,116.329354,2010-06-26 06:19:02
045,39.963964,116.329358,2010-06-26 06:19:07
045,39.963899,116.329329,2010-06-26 06:19:12
045,39.963906,116.329363,2010-06-26 06:19:17
045,39.963856,116.32936,2010-06-26 06:19:22
045,39.963723,116.329369,2010-06-26 06:19:27
045,39.963524,116.329354,2010-06-26 06:19:32
045,39.963389,116.329359,2010-06-26 06:19:37
045,39.963296,116.329372,2010-06-26 06:19:42
045,39.963229,116.329379,2010-06-26 06:19:47
045,39.963123,116.329367,2010-06-26 06:19:52
045,39.96303,116.329364,2010-06-26 06:19:57
045,39.962903,116.329365,2010-06-26 06:20:02
045,39.962492,116.329266,2010-06-26 06:20:07
045,39.962482,116.329141,2010-06-26 06:20:12
045,39.962567,116.329113,2010-06-26 06:20:17
045,39.962655,116.329144,2010-06-26 06:20:22
045,39.96274,116.329259,2010-06-26 06:20:27
045,39.962779,116.329364,2010-06-26 06:20:32
045,39.962829,116.329479,2010-06-26 06:20:37
045,39.962882,116.329615,2010-06-26 06:20:42
045,39.963089,116.329774,2010-06-26 06:20:47
045,39.963193,116.329877,2010-06-26 06:20:52
045,39.963167,116.329906,2010-06-26 06:20:57
045,39.963112,116.329895,2010-06-26 06:21:02
045,39.96307,116.329899,2010-06-26 06:21:07
045,39.963061,116.329896,2010-06-26 06:21:12
045,39.963052,116.329909,2010-06-26 06:21:17
045,39.963013,116.329854,2010-06-26 06:21:22
045,39.962952,116.329793,2010-06-26 06:21:27
045,39.962825,116.329687,2010-06-26 06:21:32
045,39.962662,116.329578,2010-06-26 06:21:37
045,39.96257,116.329482,2010-06-26 06:21:42
045,39.962507,116.329401,2010-06-26 06:21:47
045,39.962461,116.329368,2010-06-26 06:21:52
045,39.962403,116.329359,2010-06-26 06:21:57
045,39.962356,116.329326,2010-06-26 06:22:02
045,39.962354,116.329275,2010-06-26 06:22:07
045,39.962349,116.329202,2010-06-26 06:22:12
045,39.962307,116.329169,2010-06-26 06:22:17
045,39.962244,116.329147,2010-06-26 06:22:22
045,39.962205,116.329167,2010-06-26 06:22:27
045,39.962196,116.329191,2010-06-26 06:22:32
045,39.962203,116.329181,2010-06-26 06:22:37
045,39.962193,116.329163,2010-06-26 06:22:42
045,39.962179,116.329206,2010-06-26 06:22:47
045,39.962145,116.329286,2010-06-26 06:22:52
045,39.962139,116.329313,2010-06-26 06:22:57
045,39.962194,116.329295,2010-06-26 06:23:02
045,39.962288,116.329296,2010-06-26 06:23:07
045,39.962355,116.329318,2010-06-26 06:23:12
045,39.962399,116.329323,2010-06-26 06:23:17
045,39.962356,116.329314,2010-06-26 06:23:22
045,39.962308,116.329307,2010-06-26 06:23:27
045,39.962255,116.329309,2010-06-26 06:23:32
045,39.962218,116.329393,2010-06-26 06:23:37
045,39.96223,116.329479,2010-06-26 06:23:42
045,39.962267,116.329553,2010-06-26 06:23:47
