user_id,latitude,longtitude,timestamp
063,39.977079,116.331255,2010-11-26 19:20:56
063,39.977405,116.331364,2010-11-26 19:21:01
063,39.977796,116.331229,2010-11-26 19:21:06
063,39.97777,116.331248,2010-11-26 19:21:11
063,39.977716,116.331288,2010-11-26 19:21:16
063,39.977653,116.33137,2010-11-26 19:21:21
063,39.977553,116.331438,2010-11-26 19:21:26
063,39.977495,116.33144,2010-11-26 19:21:31
063,39.977431,116.33144,2010-11-26 19:21:36
063,39.977358,116.331499,2010-11-26 19:21:41
063,39.977327,116.331523,2010-11-26 19:21:46
063,39.977301,116.331554,2010-11-26 19:21:51
063,39.977274,116.331605,2010-11-26 19:21:56
063,39.896378,116.357542,2010-11-28 13:23:00
063,39.896444,116.357559,2010-11-28 13:23:05
063,39.896352,116.357599,2010-11-28 13:23:10
063,39.896197,116.357636,2010-11-28 13:23:15
063,39.896129,116.357652,2010-11-28 13:23:20
063,39.896006,116.357656,2010-11-28 13:23:25
063,39.895911,116.357566,2010-11-28 13:23:30
063,39.895958,116.357339,2010-11-28 13:23:35
063,39.896026,116.357028,2010-11-28 13:23:40
063,39.895809,116.356673,2010-11-28 13:23:45
063,39.895813,116.356255,2010-11-28 13:23:50
063,39.895764,116.355906,2010-11-28 13:23:55
063,39.895894,116.355642,2010-11-28 13:24:00
063,39.895952,116.355554,2010-11-28 13:24:05
063,39.896048,116.35551,2010-11-28 13:24:10
063,39.89621,116.355477,2010-11-28 13:24:15
063,39.896232,116.35542,2010-11-28 13:24:20
063,39.89618,116.355211,2010-11-28 13:24:25
063,39.896147,116.354896,2010-11-28 13:24:30
063,39.898259,116.354765,2010-11-28 13:24:35
063,39.898334,116.354133,2010-11-28 13:24:40
063,39.898512,116.353403,2010-11-28 13:24:45
063,39.898449,116.352608,2010-11-28 13:24:50
063,39.898292,116.351765,2010-11-28 13:24:55
063,39.898116,116.350964,2010-11-28 13:25:00
063,39.89783,116.350225,2010-11-28 13:25:05
063,39.897467,116.349456,2010-11-28 13:25:10
063,39.897171,116.348631,2010-11-28 13:25:15
063,39.897011,116.34776,2010-11-28 13:25:20
063,39.896899,116.346985,2010-11-28 13:25:25
063,39.896891,116.346218,2010-11-28 13:25:30
063,39.896805,116.345357,2010-11-28 13:25:35
063,39.89672,116.344491,2010-11-28 13:25:40
063,39.896688,116.343674,2010-11-28 13:25:45
063,39.896734,116.343256,2010-11-28 13:25:50
063,39.897142,116.343316,2010-11-28 13:25:55
063,39.89757,116.343103,2010-11-28 13:26:00
063,39.89772,116.342651,2010-11-28 13:26:05
063,39.89747,116.342459,2010-11-28 13:26:10
063,39.89684,116.342601,2010-11-28 13:26:15
063,39.896249,116.342696,2010-11-28 13:26:20
063,39.895676,116.342488,2010-11-28 13:26:25
063,39.895125,116.342395,2010-11-28 13:26:30
063,39.894478,116.342438,2010-11-28 13:26:35
063,39.893886,116.342503,2010-11-28 13:26:40
063,39.893314,116.342594,2010-11-28 13:26:45
063,39.892697,116.342606,2010-11-28 13:26:50
063,39.892052,116.342615,2010-11-28 13:26:55
063,39.891414,116.342628,2010-11-28 13:27:00
063,39.890741,116.342443,2010-11-28 13:27:05
063,39.890259,116.34235,2010-11-28 13:27:10
063,39.889791,116.342012,2010-11-28 13:27:15
063,39.889308,116.341766,2010-11-28 13:27:20
063,39.888888,116.3418,2010-11-28 13:27:25
063,39.888548,116.341691,2010-11-28 13:27:30
063,39.888413,116.341341,2010-11-28 13:27:35
063,39.888411,116.340849,2010-11-28 13:27:40
063,39.888516,116.340127,2010-11-28 13:27:45
063,39.888607,116.339282,2010-11-28 13:27:50
063,39.888691,116.338362,2010-11-28 13:27:55
063,39.88873,116.337482,2010-11-28 13:28:00
063,39.888741,116.336644,2010-11-28 13:28:05
063,39.888727,116.335809,2010-11-28 13:28:10
063,39.888743,116.335033,2010-11-28 13:28:15
063,39.888775,116.334212,2010-11-28 13:28:20
063,39.888837,116.333441,2010-11-28 13:28:25
063,39.888896,116.332777,2010-11-28 13:28:30
063,39.888842,116.332214,2010-11-28 13:28:35
